tipo;longitude;latitude;bairro;iptu;preco;condominio;area;quartos;banheiros;suites;vagas;caracteristicas
Apartamento;-46.568709;-23.707275;Planalto;600;265000;340;50;2;1;;1;[Churrasqueira,Academia,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Piscina infantil]
Apartamento;-46.559909;-23.730386;Demarchi;485;215000;214;49;2;1;;1;
Apartamento;-46.571021;-23.708088;Planalto;79;320000;460;65;3;1;0;1;[Academia,Jardim,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico,Varanda]
Apartamento;-46.557402;-23.738996;Jardim das Quatro Marias;0;295000;0;60;2;1;0;1;[Piscina adulto,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico]
Apartamento;-46.5712;-23.652081;Rudge Ramos;0;215000;354;56;2;1;0;1;
Apartamento;-46.560405;-23.68378;Vila Marlene;0;469600;0;77;3;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Salao de festas,Salao de jogos,Area de servico,Varanda,Varanda gourmet]
Apartamento;-46.551647;-23.688992;Centro;300;750000;650;123;3;2;1;2;[Varanda,Academia,Churrasqueira,Espaco gourmet,Playground,Piscina,Quadra poliesportiva,Cinema,Salao de jogos,SPA,Varanda gourmet,Sauna]
Apartamento;-46.554246;-23.703051;Jardim Olavo Bilac;0;265000;410;54;2;2;1;1;[Varanda,Area de servico,Churrasqueira,Jardim,Espaco gourmet,Academia,Salao de festas,Playground,Piscina,Quadra poliesportiva,Piscina adulto,Piscina infantil,Cinema,Salao de jogos,Sauna,SPA]
Apartamento;-46.557308;-23.684796;Jardim Tres Marias;550;3500000;2030;300;4;6;4;4;
Apartamento;-46.56875;-23.729347;Dos Casa;0;275000;320;54;2;1;0;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Salao de festas,Salao de jogos]
Apartamento;-46.561863;-23.684351;Vila Marlene;0;400000;500;68;2;2;1;2;
Apartamento;-46.54105;-23.687997;Baeta Neves;0;349000;385;70;3;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Playground,Piscina,Salao de jogos]
Apartamento;-46.540358;-23.693415;Baeta Neves;870;260000;435;65;3;1;;1;[Academia,Churrasqueira,Salao de jogos,Salao de festas,Sauna]
Apartamento;-46.560142;-23.685565;Baeta Neves;2500;589900;670;55;2;3;0;1;[Varanda,Espaco gourmet,Academia,Playground,Salao de festas,Varanda gourmet]
Apartamento;-46.569969;-23.697698;Planalto;0;299000;369;54;2;1;0;1;[Churrasqueira,Piscina]
Apartamento;-46.548353;-23.685565;Baeta Neves;212;569000;419;94;3;2;1;2;[Academia,Churrasqueira,Cinema,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA]
Apartamento;-46.545854;-23.715352;Vila Alvaro Marques;158;555010;500;85;3;2;1;2;[Academia,Piscina,Playground,Salao de jogos,Salao de festas]
Apartamento;-46.558704;-23.709419;Vila Lusitânia;1699;480000;540;70;2;2;1;1;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico,Varanda,Varanda gourmet]
Apartamento;-46.534796;-23.724395;Ferrazopolis;49;172000;450;54;2;1;0;1;
Apartamento;-46.579288;-23.647857;Rudge Ramos;0;253000;0;49;2;1;0;1;[Churrasqueira,Academia,Espaco gourmet,Playground,Piscina,Jardim,Salao de festas,Salao de jogos,Quadra poliesportiva,SPA,Varanda gourmet]
Apartamento;-46.542409;-23.703172;Nova Petropolis;400;1598200;1022;242;4;6;3;3;[Academia,Quadra poliesportiva,Churrasqueira,Espaco gourmet,Piscina,Playground,Varanda,Salao de festas,Salao de jogos,Sauna]
Apartamento;-46.561671;-23.668111;Vila Caminho do Mar;1200;539000;700;91;3;1;1;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.594358;-23.654576;Parque Santo Antonio;850;299000;475;60;2;2;1;1;[Piscina,Varanda,Area de servico]
Apartamento;-46.545277;-23.707356;Nova Petropolis;700;1950000;1100;620;5;7;1;4;[Churrasqueira,Salao de festas,Quadra poliesportiva,Academia,Salao de jogos,Playground,Jardim,Area de servico]
Apartamento;-46.552317;-23.68907;Rudge Ramos;1500;1280000;900;157;3;4;3;3;[SPA,Sauna,Salao de jogos,Salao de festas,Quadra poliesportiva,Playground,Piscina,Jardim,Espaco gourmet,Cinema,Churrasqueira,Academia]
Apartamento;-46.573039;-23.720422;Assuncao;600;255000;250;60;2;1;;1;
Apartamento;-46.541608;-23.710386;Santa Terezinha;620;280000;200;67;2;1;;1;
Apartamento;-46.561093;-23.685387;Jardim do Mar;200;995000;600;150;3;4;3;3;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,Varanda gourmet]
Apartamento;-46.556686;-23.708951;Vila Lusitania;0;320000;0;65;2;1;1;1;[Quadra poliesportiva,Salao de jogos]
Apartamento;-46.534883;-23.721774;Jd Iraja;70;215000;300;49;2;1;;1;[Varanda,Jardim,Churrasqueira,Playground,Quadra poliesportiva,Salao de jogos]
Apartamento;-46.560023;-23.71177;Vila Goncalves;60;255000;250;48;2;1;0;1;[Churrasqueira,Salao de festas,Salao de jogos,Academia,Playground,Quadra poliesportiva]
Apartamento;-46.549481;-23.685142;Vila Vivaldi;150;504000;550;80;3;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,Varanda gourmet]
Apartamento;-46.551647;-23.688992;Centro;380;1154900;900;156;3;4;3;3;[Churrasqueira,Jardim,Espaco gourmet,Academia,Salao de festas,Playground,Piscina,Quadra poliesportiva,Cinema,Piscina adulto,Piscina infantil,Cinema,Salao de jogos,Sauna,SPA,Varanda gourmet,Area de servico,Varanda]
Apartamento;-46.567167;-23.707446;Planalto;1029;350000;552;72;3;2;1;2;[Varanda,Academia,Churrasqueira,Quadra poliesportiva,Salao de festas]
Apartamento;-46.567167;-23.707446;Planalto;89;289990;500;67;3;1;0;0;
Apartamento;-46.560439;-23.682546;Vila Dayse;150;560000;650;70;2;1;1;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA]
Apartamento;-46.546469;-23.684753;Paraiso;70;287000;537;65;3;1;0;1;[Churrasqueira,Piscina,Area de servico]
Apartamento;-46.563595;-23.681858;Anchieta;2800;820000;973;138;4;4;3;3;[Piscina adulto,Academia,Churrasqueira,Jardim,Piscina,Playground,Salao de festas,Salao de jogos,Area de servico,Varanda gourmet]
Apartamento;-46.560142;-23.73251;Parque Espacial;48;209900;214;48;2;1;0;1;[Churrasqueira,Playground,Quadra poliesportiva,Salao de festas]
Apartamento;-46.580064;-23.646796;Rudge Ramos;0;370000;450;69;3;2;1;2;[SPA,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.555493;-23.729038;Demarchi;64;229000;400;52;2;1;0;1;
Apartamento;-46.577827;-23.651631;Rudge Ramos;64;320000;335;64;2;1;0;1;
Apartamento;-46.610742;-23.65916;Vila Santa Luzia;0;249900;0;51;2;1;0;1;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda]
Apartamento;-46.568367;-23.726234;Dos Casa;0;370000;250;72;2;2;1;2;[Varanda,Area de servico]
Apartamento;-46.553695;-23.734913;Demarchi;840;240000;315;50;2;1;0;1;
Apartamento;-46.546665;-23.718774;Centro;770;340000;284;74;2;1;1;1;
Apartamento;-46.557402;-23.738996;Jardim das Quatro Marias;0;295000;0;60;2;1;1;1;[Piscina adulto,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.544765;-23.698144;Baeta Neves;1843;619000;642;93;3;3;2;2;[Churrasqueira,Espaco gourmet,Playground,Piscina,Cinema,SPA,Varanda gourmet,Sauna]
Apartamento;-46.548318;-23.717124;Centro;0;495000;0;104;3;3;1;2;[Churrasqueira,Academia,Playground,Piscina,Salao de festas,Sauna]
Apartamento;-46.568248;-23.672934;Jardim Paramount;0;376190;0;63;2;2;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.580064;-23.646796;Rudge Ramos;0;311192;0;55;2;2;1;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.533629;-23.721765;Santa Terezinha;0;213000;218;50;2;1;0;1;
Apartamento;-46.561768;-23.683941;Anchieta;129;630000;662;86;2;2;1;2;[Piscina]
Apartamento;-46.532572;-23.726157;Ferrazopolis;0;200136;0;50;2;1;0;1;[Academia,Jardim,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.561177;-23.685116;Jardim do Mar;200;1200000;800;150;3;4;3;4;[Churrasqueira,Varanda gourmet,Piscina,Varanda,Sauna,Area de servico]
Apartamento;-46.594358;-23.654576;Taboao;450;319000;415;60;2;2;1;1;[Churrasqueira,Playground,Piscina,Academia,Salao de festas,Quadra poliesportiva,Sauna,Area de servico]
Apartamento;-46.567167;-23.707446;Planalto;87;339990;423;76;3;2;1;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.545561;-23.718474;Centro;90;480000;534;70;2;2;2;2;[Academia,Churrasqueira,Piscina,Playground,Salao de jogos,Salao de festas,Sauna]
Apartamento;-46.563666;-23.68983;Jardim Chacara Inglesa;4007;793490;770;127;3;4;3;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.577485;-23.65162;Vila Uras;90;451000;485;68;2;2;1;2;[Academia,Salao de jogos,Varanda,Jardim,Area de servico]
Apartamento;-46.550194;-23.688963;Centro;3900;848900;770;155;4;5;3;3;[Varanda gourmet,Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.529922;-23.723388;Santa Terezinha;76;195000;420;50;2;1;0;1;[Area de servico]
Apartamento;-46.547691;-23.707429;Centro;52;155000;452;55;2;2;;2;[Playground,Churrasqueira,Salao de festas]
Apartamento;-46.581769;-23.71194;Assuncao;0;195000;300;47;2;1;0;1;
Apartamento;-46.586961;-23.664783;Taboao;60;950;200;45;1;1;;1;
Apartamento;-46.544499;-23.719145;Centro;1682;398000;590;80;3;2;1;1;[Academia,Churrasqueira,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.544547;-23.698246;Baeta Neves;2300;642000;692;118;3;5;3;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.538634;-23.693594;Baeta Neves;75;270000;490;69;3;1;0;1;[Salao de festas]
Apartamento;-46.544765;-23.698144;Baeta Neves;2036;850000;770;116;3;4;3;2;[Churrasqueira,Academia,Cinema,Piscina,Playground,Salao de jogos,Salao de festas,Sauna]
Apartamento;-46.532572;-23.726157;Ferrazopolis;0;200136;367;50;2;1;0;1;[Academia,Churrasqueira,Jardim,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.574031;-23.650969;Vila Normandia;75;318000;490;57;2;2;1;1;[Varanda,Academia,Churrasqueira,Playground,Piscina,Salao de jogos]
Apartamento;-46.536789;-23.707814;Nova Petropolis;54;225000;280;44;2;1;0;1;
Apartamento;-46.578049;-23.649175;Rudge Ramos;0;253000;0;50;2;1;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico]
Apartamento;-46.599171;-23.658873;Taboao;0;245000;400;59;1;1;0;1;
Apartamento;-46.557845;-23.725014;Assuncao;40;150000;260;30;1;1;0;1;[Area de servico]
Apartamento;-46.557939;-23.722365;Vila Marchi;430;197000;265;50;2;1;0;1;[Quadra poliesportiva]
Apartamento;-46.573411;-23.653146;Rudge Ramos;900;360000;400;69;3;2;1;1;[Piscina infantil,Piscina adulto,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Academia,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,Varanda gourmet]
Apartamento;-46.529185;-23.728522;Ferrazopolis;60;160000;240;55;2;1;0;1;[Churrasqueira,Area de servico]
Apartamento;-46.557939;-23.722365;Vila Marchi;44;220000;305;48;2;1;0;1;[Area de servico]
Apartamento;-46.570024;-23.707679;Planalto;1020;430000;425;75;3;2;1;1;[Academia,Playground,Quadra poliesportiva,Churrasqueira,Espaco gourmet,Jardim,Piscina,Varanda,Salao de festas,Salao de jogos,Sauna]
Apartamento;-46.553564;-23.696044;Jardim do Mar;700;1950000;1100;620;5;7;1;4;[Churrasqueira,Salao de festas,Quadra poliesportiva,Academia,Salao de jogos,Playground,Jardim,Area de servico]
Apartamento;-46.54105;-23.687997;Baeta Neves;0;282000;0;59;2;1;0;1;[Academia,Churrasqueira,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.541976;-23.717532;Santa Terezinha;0;350000;476;66;2;2;1;1;[Academia,Churrasqueira,Jardim,Piscina,Playground,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.53812;-23.693997;Baeta Neves;80;290000;380;70;3;1;0;1;[Churrasqueira]
Apartamento;-46.594169;-23.652485;Taboao;0;212000;0;49;2;1;0;1;
Apartamento;-46.595952;-23.656845;Taboao;0;181000;200;40;2;1;0;0;[Academia,Churrasqueira,Espaco gourmet,Jardim,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.581721;-23.719668;Assuncao;0;200000;300;47;1;1;0;1;
Apartamento;-46.578049;-23.649175;Rudge Ramos;550;299000;450;55;2;1;1;1;[Churrasqueira,Academia,Playground,Piscina,Quadra poliesportiva,Salao de festas]
Apartamento;-46.550959;-23.690139;Centro;0;1050000;0;155;1;1;0;0;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.568248;-23.672934;Jardim Paramount;0;419800;0;75;2;2;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Piscina,Jardim,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.547918;-23.720837;Centro;0;280000;350;56;2;1;0;1;[Varanda]
Apartamento;-46.542298;-23.697403;Baeta Neves;0;310000;505;69;3;1;0;2;[Varanda,Salao de jogos,Area de servico]
Apartamento;-46.552296;-23.729005;Jardim das Acacias;0;319000;0;64;2;1;1;2;[Academia,Churrasqueira,Espaco gourmet,Salao de jogos,Salao de festas,Quadra poliesportiva,Playground,Piscina,Varanda gourmet]
Apartamento;-46.550061;-23.70065;Nova Petropolis;100;374900;430;68;3;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.558946;-23.659452;Rudge Ramos;79;340000;342;68;3;1;0;1;[Varanda,Churrasqueira,Academia,Playground,Salao de festas]
Apartamento;-46.568757;-23.707047;Planalto;79;285000;375;49;2;1;0;1;[Churrasqueira,Jardim,Espaco gourmet,Academia,Salao de festas,Playground,Piscina,Quadra poliesportiva,Varanda]
Apartamento;-46.555238;-23.713668;Vila Goncalves;1890;1150000;900;158;3;4;3;3;[Piscina adulto,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,Area de servico,Varanda,Varanda gourmet]
Apartamento;-46.546507;-23.690516;Baeta Neves;50;365000;50;70;2;2;1;2;
Apartamento;-46.560217;-23.683159;Vila Dayse;80;460000;580;84;3;2;1;2;[Playground,Varanda gourmet]
Apartamento;-46.568709;-23.707275;Planalto;80;320000;320;59;3;2;1;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.579181;-23.715389;Vila Santa Cassia;840;300000;580;64;3;1;0;1;[Academia,Churrasqueira,Espaco gourmet,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.556251;-23.678842;Anchieta;110;499000;540;96;3;2;1;1;[Churrasqueira,Espaco gourmet,Varanda gourmet,Piscina,Playground,Salao de festas,Salao de jogos]
Apartamento;-46.610742;-23.65916;Vila Santa Luzia;0;249900;0;51;2;1;0;1;[Academia,Churrasqueira,Cinema,Espaco gourmet,Piscina,Jardim,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda]
Apartamento;-46.534329;-23.722626;Santa Terezinha;75;299000;285;60;3;1;0;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Salao de festas,Salao de jogos]
Apartamento;-46.552317;-23.68907;Rudge Ramos;780;285000;400;70;2;2;0;1;
Apartamento;-46.529922;-23.723388;Santa Terezinha;400;210000;475;59;2;1;0;1;[Academia,Churrasqueira,Jardim,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.549481;-23.685142;Vila Vivaldi;120;457000;430;80;3;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.569019;-23.707477;Planalto;74;234900;400;48;2;1;0;1;[Churrasqueira,Academia,Espaco gourmet,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.553932;-23.717044;Centro;56;235000;375;60;1;1;0;1;[Area de servico]
Apartamento;-46.534796;-23.724395;Ferrazopolis;0;200000;360;55;2;1;0;1;
Apartamento;-46.571021;-23.708088;Planalto;980;320000;450;65;3;1;;1;[Varanda,Academia,Playground,Salao de jogos]
Apartamento;-46.549179;-23.687126;Centro;2782;1050000;841;147;3;5;3;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.557107;-23.707988;Vila Lusitânia;1;485000;1;80;2;2;1;2;[Jardim,Churrasqueira,Quadra poliesportiva,Espaco gourmet,Cinema,Salao de festas,Salao de jogos,Piscina,Academia,Playground]
Apartamento;-46.542555;-23.690456;Baeta Neves;83;285000;630;68;2;2;1;2;
Apartamento;-46.560565;-23.735128;Jd N Sra De Fatima;65;280000;463;57;2;1;;1;[Academia,Playground,Piscina]
Apartamento;-46.544499;-23.719145;Centro;0;457900;540;104;3;4;1;2;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.553483;-23.736873;Demarchi;870;228000;400;55;2;1;0;1;[Salao de festas]
Apartamento;-46.610742;-23.65916;Vila Santa Luzia;0;249900;0;51;2;1;0;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Cinema,Varanda]
Apartamento;-46.544503;-23.698345;Baeta Neves;0;850000;0;130;3;3;3;2;[Churrasqueira,Academia,Espaco gourmet,Cinema,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de jogos,Salao de festas,Sauna,SPA,Varanda gourmet]
Apartamento;-46.560354;-23.670172;Rudge Ramos;0;267000;0;50;2;1;1;1;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de jogos,Salao de festas,Varanda gourmet]
Apartamento;-46.573391;-23.717301;Assuncao;57;290000;499;61;2;1;0;1;[Academia]
Apartamento;-46.551647;-23.688992;Centro;300;820000;650;123;3;2;1;2;[Varanda,Academia,Churrasqueira,Espaco gourmet,Playground,Piscina,Quadra poliesportiva,Cinema,Salao de jogos,SPA,Varanda gourmet,Sauna]
Apartamento;-46.584657;-23.648328;Taboao;85;410000;450;70;3;2;1;2;[Churrasqueira,Piscina,Varanda,Area de servico]
Apartamento;-46.599077;-23.654029;Suisso;760;285000;517;64;2;1;;1;[Salao de festas,Salao de jogos]
Apartamento;-46.560565;-23.735128;Jd N Sra De Fatima;70;230000;460;57;2;1;;1;[Academia,Playground,Piscina]
Apartamento;-46.549441;-23.685752;Centro;0;420900;450;77;2;2;1;1;[Churrasqueira,Jardim,Espaco gourmet,Academia,Salao de festas,Playground,Piscina,Quadra poliesportiva,Cinema,Piscina adulto,Piscina infantil,Cinema,Salao de jogos,Sauna,SPA,Varanda gourmet,Area de servico,Varanda]
Apartamento;-46.569774;-23.666737;Vila Mussolini;140;396900;550;78;2;3;2;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Playground,Salao de festas,Varanda gourmet]
Apartamento;-46.598706;-23.669019;Pauliceia;0;209000;300;44;2;1;0;1;[Academia,Churrasqueira,Salao de festas]
Apartamento;-46.5447;-23.697563;Baeta Neves;180;486366;600;93;3;3;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Salao de festas,Salao de jogos,Sauna,SPA,Quadra poliesportiva,Varanda gourmet]
Apartamento;-46.562645;-23.691635;Centro;700;375000;468;90;3;2;0;1;[Playground,Salao de festas,Salao de jogos,Jardim]
Apartamento;-46.546104;-23.692997;Baeta Neves;100;600000;600;101;3;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna]
Apartamento;-46.580064;-23.646796;Rudge Ramos;0;388000;0;69;3;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.543921;-23.703032;Nova Petropolis;279;1030000;777;155;3;4;3;3;[Churrasqueira,Varanda gourmet,Piscina,Area de servico]
Apartamento;-46.561655;-23.690516;Centro;0;425000;798;117;4;3;1;1;[Playground,Jardim,Salao de festas]
Apartamento;-46.558704;-23.709419;Vila Lusitânia;217;563000;530;91;3;1;2;2;[Churrasqueira,Piscina,Espaco gourmet,Playground,Quadra poliesportiva,Salao de festas,Academia,Salao de jogos,Varanda gourmet,Varanda,Sauna]
Apartamento;-46.53228;-23.72134;Santa Terezinha;0;1100;200;58;2;1;0;1;
Apartamento;-46.568709;-23.707275;Planalto;600;278000;270;49;2;1;0;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA]
Apartamento;-46.529922;-23.723388;Santa Terezinha;0;182000;400;56;2;1;0;1;[Churrasqueira,Jardim,Academia,Salao de festas,Playground,Piscina,Quadra poliesportiva,Piscina adulto,Piscina infantil,Salao de jogos]
Apartamento;-46.551647;-23.688992;Centro;323;1280000;933;156;3;5;3;3;[Churrasqueira,Varanda gourmet,Piscina,Varanda,Sauna,Area de servico]
Apartamento;-46.595952;-23.656845;Taboao;50;200000;245;53;2;1;0;1;[Area de servico]
Apartamento;-46.543052;-23.697861;Baeta Neves;230;950000;790;130;3;4;3;3;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,Varanda gourmet]
Apartamento;-46.530803;-23.724305;Santa Terezinha;303;150000;545;62;2;1;;1;
Apartamento;-46.548353;-23.685565;Baeta Neves;0;449000;353;77;2;2;1;1;[Churrasqueira,Varanda gourmet,Piscina,Area de servico]
Apartamento;-46.559871;-23.683769;Vila Marlene;180;880000;750;130;3;3;2;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.54316;-23.697732;Baeta Neves;237;900000;875;133;3;4;3;2;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,Cinema,Area de servico,Varanda,Varanda gourmet]
Apartamento;-46.564766;-23.66539;Vila Caminho do Mar;155;479000;550;78;3;2;1;2;[Churrasqueira,Varanda gourmet,Varanda,Espaco gourmet,Salao de jogos,SPA,Area de servico]
Apartamento;-46.578501;-23.724599;Vila Rica;44;240000;407;49;2;1;0;1;[Churrasqueira,Varanda gourmet,Area de servico]
Apartamento;-46.555661;-23.669399;Rudge Ramos;1040;369000;430;58;2;2;1;1;[Academia,Piscina,Jardim,Salao de festas,Salao de jogos]
Apartamento;-46.540859;-23.715283;Santa Terezinha;2500;589900;670;55;2;1;1;1;[Churrasqueira,Espaco gourmet,Piscina,Playground,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.536931;-23.70062;Baeta Neves;0;455000;250;87;3;2;1;1;
Apartamento;-46.545514;-23.693222;Baeta Neves;0;324900;750;65;2;2;1;1;[Playground,Salao de festas,Salao de jogos]
Apartamento;-46.565149;-23.707981;Planalto;90;283900;280;56;2;2;1;1;[Churrasqueira,Playground,Varanda gourmet,Quadra poliesportiva,Piscina,Salao de festas,Salao de jogos,Espaco gourmet,SPA]
Apartamento;-46.55882;-23.691316;Jardim do Mar;140;550000;700;92;3;2;1;2;[Academia,Churrasqueira,Playground,Quadra poliesportiva,Salao de jogos]
Apartamento;-46.5712;-23.652081;Rudge Ramos;50;290000;373;78;3;1;;1;[Area de servico]
Apartamento;-46.549084;-23.724336;Ferrazopolis;0;278000;0;49;2;1;0;1;[Academia,Churrasqueira,Espaco gourmet,Piscina,Playground,Quadra poliesportiva,Salao de festas]
Apartamento;-46.554629;-23.696158;Jardim do Mar;2000;850000;1000;130;3;4;3;2;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Area de servico,Varanda gourmet]
Apartamento;-46.577052;-23.726662;Assuncao;0;255000;250;54;2;1;0;1;[Churrasqueira,Piscina,Playground,Salao de festas]
Apartamento;-46.541688;-23.687596;Baeta Neves;80;1400;385;53;2;1;0;1;[Churrasqueira,Espaco gourmet,Piscina,Varanda,Area de servico]
Apartamento;-46.548353;-23.685565;Baeta Neves;0;455000;0;77;2;2;0;1;[Cinema,Salao de jogos,Piscina,Jardim,Sauna,SPA,Academia,Playground]
Apartamento;-46.566637;-23.671353;Jardim Hollywood;0;470922;0;74;3;2;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,SPA,Varanda gourmet]
Apartamento;-46.55913;-23.700395;Vila Anita;60;340000;499;79;3;2;1;2;[Varanda,Playground,Salao de festas]
Apartamento;-46.560565;-23.735128;Jd N Sra De Fatima;46;245000;463;57;2;1;;1;[Academia,Piscina]
Apartamento;-46.595952;-23.656845;Taboao;0;225000;390;50;2;1;0;1;
